epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,57660.9,0.66341,0.52464,1.21829,0.95613,0.96174,0.98619,0.82686,0.7387,2.88354,1.22371,0.00220375,0.00220375,0.00220375
65,58531.1,0.66405,0.51916,1.21867,0.95971,0.96518,0.98183,0.81577,0.7659,3.03032,1.24845,0.00208,0.00208,0.00208
66,59397.6,0.66122,0.5158,1.21613,0.96361,0.95589,0.98374,0.82173,0.82693,3.00302,1.29566,0.00195625,0.00195625,0.00195625
67,60264,0.65999,0.50066,1.21742,0.96967,0.96116,0.98377,0.8212,0.8115,2.50149,1.28251,0.0018325,0.0018325,0.0018325
68,61132.7,0.65535,0.51763,1.21659,0.95966,0.95994,0.98576,0.82369,0.79949,2.24488,1.27623,0.00170875,0.00170875,0.00170875
69,61999.4,0.65172,0.49694,1.21188,0.97064,0.95671,0.98231,0.82517,0.77831,2.93601,1.24982,0.001585,0.001585,0.001585
70,62866.6,0.64861,0.49876,1.21091,0.97371,0.95706,0.98562,0.82694,0.77557,2.17355,1.24836,0.00146125,0.00146125,0.00146125
71,63727.1,0.56304,0.35214,1.28574,0.97059,0.97219,0.98519,0.81254,0.69826,1.8593,1.21102,0.0013375,0.0013375,0.0013375
72,64585.7,0.54081,0.33199,1.26631,0.97619,0.95265,0.9869,0.82785,0.72,2.15088,1.20063,0.00121375,0.00121375,0.00121375
73,65445,0.53762,0.31817,1.25812,0.98058,0.94782,0.98718,0.83332,0.71505,1.78816,1.19414,0.00109,0.00109,0.00109
74,66305.1,0.51893,0.30752,1.24012,0.96931,0.96329,0.98816,0.82893,0.71351,1.78559,1.19606,0.00096625,0.00096625,0.00096625
75,67165.1,0.51718,0.30209,1.23506,0.965,0.95845,0.98767,0.82839,0.69353,2.25596,1.18027,0.0008425,0.0008425,0.0008425
76,68028,0.51125,0.30123,1.22971,0.97688,0.94388,0.9883,0.82854,0.70911,2.44958,1.18491,0.00071875,0.00071875,0.00071875
77,68888.6,0.51569,0.29354,1.23243,0.97076,0.95994,0.9889,0.83029,0.69268,1.70511,1.17918,0.000595,0.000595,0.000595
78,69748.5,0.50574,0.28741,1.22172,0.97177,0.9605,0.98757,0.82907,0.68341,1.74084,1.1729,0.00047125,0.00047125,0.00047125
79,70607.4,0.50004,0.28557,1.22021,0.9499,0.9768,0.98866,0.83364,0.69322,1.88096,1.17614,0.0003475,0.0003475,0.0003475
80,71467.3,0.49409,0.28086,1.2162,0.95445,0.97404,0.98862,0.8359,0.67367,1.88249,1.15872,0.00022375,0.00022375,0.00022375
