epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,24686.7,0.81192,0.71968,1.32525,0.61236,0.59753,0.68643,0.47138,0.75761,3.51613,1.23094,0.00690625,0.00690625,0.00690625
27,25635.1,0.80455,0.70484,1.32916,0.9387,0.94708,0.97681,0.72916,0.64026,6.45498,1.09437,0.0067825,0.0067825,0.0067825
28,26582.4,0.80209,0.69812,1.32422,0.944,0.92593,0.96912,0.77074,0.56294,4.41232,1.00522,0.00665875,0.00665875,0.00665875
29,27529.9,0.79222,0.70315,1.31411,0.95215,0.92832,0.97181,0.76176,0.61115,5.28786,1.0794,0.006535,0.006535,0.006535
30,28477.7,0.79588,0.67799,1.31433,0.91786,0.91545,0.96043,0.74417,0.59766,4.11769,1.04049,0.00641125,0.00641125,0.00641125
31,29425.9,0.78796,0.68888,1.31666,0.97049,0.93359,0.97893,0.77436,0.56545,4.79706,1.02288,0.0062875,0.0062875,0.0062875
32,30373.8,0.78169,0.66223,1.3066,0.92418,0.95439,0.97563,0.78859,0.5438,6.17764,0.99256,0.00616375,0.00616375,0.00616375
33,31321.1,0.7824,0.66384,1.31011,0.9239,0.93454,0.97518,0.78898,0.54654,2.14888,0.98482,0.00604,0.00604,0.00604
34,32269.1,0.77425,0.64982,1.2984,0.93306,0.95539,0.97344,0.78094,0.53988,6.49616,0.99047,0.00591625,0.00591625,0.00591625
35,33217.9,0.76717,0.64327,1.29439,0.95169,0.9235,0.97574,0.78521,0.56657,2.98755,1.01927,0.0057925,0.0057925,0.0057925
36,34165.7,0.76134,0.64379,1.29256,0.95503,0.95322,0.97936,0.79676,0.54079,4.02589,0.974,0.00566875,0.00566875,0.00566875
37,35114,0.75261,0.6327,1.29015,0.97001,0.91317,0.97571,0.77296,0.57263,3.35095,1.0125,0.005545,0.005545,0.005545
38,36064.4,0.76572,0.63508,1.29543,0.93001,0.90482,0.96647,0.78311,0.53918,2.79349,0.99407,0.00542125,0.00542125,0.00542125
39,37012.2,0.75057,0.6191,1.28537,0.96946,0.97005,0.98503,0.8084,0.51153,2.62593,0.96216,0.0052975,0.0052975,0.0052975
40,37962.7,0.74466,0.61128,1.27778,0.93315,0.93714,0.9795,0.8061,0.51348,2.24399,0.96133,0.00517375,0.00517375,0.00517375
41,38913.3,0.73383,0.61186,1.26841,0.96183,0.95108,0.98095,0.78281,0.55773,2.33645,0.99846,0.00505,0.00505,0.00505
42,39865,0.74653,0.61948,1.27859,0.96147,0.954,0.98168,0.80554,0.52636,3.23726,0.96265,0.00492625,0.00492625,0.00492625
43,40815.5,0.73742,0.61222,1.2682,0.95963,0.96146,0.98082,0.78395,0.55684,2.47763,1.0048,0.0048025,0.0048025,0.0048025
44,41765.7,0.73505,0.59689,1.26489,0.95852,0.97083,0.9844,0.80983,0.52181,2.01268,0.96498,0.00467875,0.00467875,0.00467875
45,42716.1,0.72256,0.58402,1.26363,0.96556,0.93403,0.97658,0.8163,0.49876,1.97666,0.94521,0.004555,0.004555,0.004555
46,43667.1,0.72854,0.58216,1.26711,0.95969,0.94748,0.98155,0.80237,0.5224,2.73451,0.9723,0.00443125,0.00443125,0.00443125
47,44617.7,0.72357,0.59702,1.26375,0.95962,0.96514,0.97959,0.81109,0.50663,4.71419,0.94496,0.0043075,0.0043075,0.0043075
48,45569.1,0.71626,0.57536,1.25828,0.96963,0.94748,0.98653,0.81784,0.51524,1.86634,0.94955,0.00418375,0.00418375,0.00418375
49,46519.9,0.72057,0.58026,1.26277,0.96009,0.96366,0.98753,0.82895,0.4991,2.56348,0.93835,0.00406,0.00406,0.00406
50,47471.2,0.7087,0.57537,1.25607,0.95704,0.96411,0.98595,0.82251,0.50844,2.15761,0.94747,0.00393625,0.00393625,0.00393625
51,48421.5,0.71539,0.57223,1.25686,0.96846,0.96944,0.98734,0.82804,0.50628,2.40584,0.94129,0.0038125,0.0038125,0.0038125
52,49384.5,0.71683,0.56344,1.25263,0.97846,0.96548,0.98516,0.81601,0.49365,2.08633,0.92815,0.00368875,0.00368875,0.00368875
53,50357.3,0.70589,0.55914,1.25399,0.97812,0.96321,0.98381,0.83017,0.49019,1.69407,0.92431,0.003565,0.003565,0.003565
54,51334.5,0.69448,0.54893,1.24323,0.96309,0.96286,0.98346,0.81363,0.50323,3.15451,0.93817,0.00344125,0.00344125,0.00344125
55,52307.8,0.70388,0.54833,1.2455,0.97636,0.96425,0.98058,0.81399,0.4974,2.49644,0.94033,0.0033175,0.0033175,0.0033175
56,53281.4,0.71013,0.55808,1.25172,0.97228,0.96712,0.9833,0.82206,0.49382,1.53469,0.93491,0.00319375,0.00319375,0.00319375
57,54257.6,0.69193,0.54375,1.24226,0.97366,0.95655,0.98461,0.82661,0.48638,1.61744,0.93168,0.00307,0.00307,0.00307
58,55232.1,0.68485,0.54446,1.23227,0.95405,0.96534,0.98611,0.8196,0.49302,1.87466,0.9294,0.00294625,0.00294625,0.00294625
59,56205.3,0.68399,0.53649,1.2437,0.96462,0.95586,0.98661,0.83072,0.49589,1.34511,0.92542,0.0028225,0.0028225,0.0028225
60,57178.6,0.67151,0.52973,1.22732,0.96217,0.96785,0.98517,0.82638,0.49007,1.87237,0.92122,0.00269875,0.00269875,0.00269875
61,58153,0.6819,0.52365,1.22727,0.98107,0.9639,0.98771,0.83139,0.48425,1.48291,0.91067,0.002575,0.002575,0.002575
62,59127.9,0.68084,0.52574,1.23602,0.98325,0.97131,0.98924,0.82624,0.48621,1.88874,0.91926,0.00245125,0.00245125,0.00245125
63,60102.4,0.67703,0.51219,1.22883,0.96313,0.97697,0.98932,0.83633,0.47806,2.0907,0.90558,0.0023275,0.0023275,0.0023275
64,61077,0.67364,0.51693,1.22944,0.97575,0.96099,0.98879,0.83765,0.48089,1.67423,0.91093,0.00220375,0.00220375,0.00220375
65,62053.4,0.65646,0.51484,1.21538,0.96179,0.98408,0.98965,0.83946,0.47583,1.32806,0.90391,0.00208,0.00208,0.00208
66,63028.8,0.66018,0.50628,1.2179,0.97227,0.96166,0.9886,0.83633,0.47815,1.58782,0.90796,0.00195625,0.00195625,0.00195625
67,64002.7,0.65658,0.49294,1.2161,0.97222,0.96741,0.98914,0.8326,0.48226,1.87087,0.90907,0.0018325,0.0018325,0.0018325
68,64978.7,0.66152,0.5008,1.2204,0.97321,0.95967,0.98515,0.83407,0.47584,1.68807,0.90414,0.00170875,0.00170875,0.00170875
69,65953,0.65129,0.49681,1.21296,0.97694,0.96625,0.98953,0.841,0.47354,1.68696,0.905,0.001585,0.001585,0.001585
70,66927.3,0.6575,0.49524,1.21611,0.95632,0.96878,0.98862,0.83984,0.46838,1.52258,0.89306,0.00146125,0.00146125,0.00146125
71,67892.1,0.54544,0.33522,1.26224,0.96714,0.96782,0.97801,0.82738,0.46916,2.4751,0.89913,0.0013375,0.0013375,0.0013375
72,68870.1,0.53221,0.3143,1.2513,0.97153,0.96736,0.98381,0.8371,0.46267,2.79363,0.88961,0.00121375,0.00121375,0.00121375
73,70004.6,0.51925,0.29709,1.23868,0.96699,0.96754,0.9892,0.84252,0.45867,2.59681,0.88616,0.00109,0.00109,0.00109
74,71060.1,0.51994,0.29085,1.239,0.96772,0.96246,0.98732,0.83931,0.46269,2.17362,0.88872,0.00096625,0.00096625,0.00096625
75,72127.1,0.51149,0.28365,1.23805,0.9773,0.95782,0.98336,0.84281,0.46227,2.17764,0.88975,0.0008425,0.0008425,0.0008425
76,73199.8,0.50657,0.28545,1.22687,0.98808,0.95906,0.98964,0.84301,0.46259,2.38603,0.89009,0.00071875,0.00071875,0.00071875
77,74277.6,0.49882,0.27765,1.21907,0.97415,0.95505,0.98396,0.84187,0.45612,1.95196,0.88829,0.000595,0.000595,0.000595
78,75359.5,0.50274,0.2801,1.22273,0.97007,0.96655,0.98705,0.8411,0.45631,1.85337,0.88633,0.00047125,0.00047125,0.00047125
79,76447.5,0.49207,0.27123,1.2125,0.97302,0.95777,0.98879,0.84237,0.4525,2.07977,0.88485,0.0003475,0.0003475,0.0003475
80,77525.4,0.49701,0.26718,1.21158,0.97117,0.95755,0.98832,0.84158,0.45257,2.37929,0.8826,0.00022375,0.00022375,0.00022375
