epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,18057.1,0.43068,0.35113,1.0887,0.94626,0.96571,0.97547,0.87653,0.58049,0.85141,1.08399,0.000244837,0.000244837,0.000244837
65,18329,0.43409,0.35348,1.10077,0.95372,0.95845,0.96639,0.88206,0.58831,1.11631,1.06443,0.000231088,0.000231088,0.000231088
66,18598.4,0.42036,0.33845,1.07714,0.95014,0.96571,0.97601,0.88308,0.60428,1.02766,1.09561,0.000217339,0.000217339,0.000217339
67,18860,0.44177,0.33842,1.09415,0.95508,0.96571,0.96439,0.87501,0.60143,1.12377,1.07646,0.000203591,0.000203591,0.000203591
68,19145.8,0.4369,0.34147,1.09055,0.94444,0.96362,0.97909,0.8887,0.60892,0.88871,1.07996,0.000189842,0.000189842,0.000189842
69,19421.9,0.43044,0.33746,1.08988,0.95441,0.96571,0.9798,0.89863,0.59687,0.92696,1.08326,0.000176094,0.000176094,0.000176094
70,19696,0.41344,0.32744,1.07638,0.93081,0.9581,0.9799,0.88768,0.64564,0.59331,1.1254,0.000162345,0.000162345,0.000162345
71,19970.1,0.37974,0.2975,1.13082,0.94851,0.96497,0.97599,0.87969,0.61599,0.78863,1.10858,0.000148596,0.000148596,0.000148596
72,20243.9,0.36723,0.26283,1.1282,0.94948,0.96368,0.97447,0.88624,0.6151,0.98742,1.09822,0.000134848,0.000134848,0.000134848
73,20518.3,0.368,0.25969,1.11961,0.95133,0.96571,0.97101,0.87649,0.57726,0.89304,1.06464,0.000121099,0.000121099,0.000121099
74,20794.8,0.36075,0.24495,1.12264,0.954,0.96571,0.96037,0.87307,0.59271,1.09677,1.08514,0.00010735,0.00010735,0.00010735
75,21069.9,0.34718,0.21712,1.10908,0.94891,0.96571,0.97255,0.8856,0.56311,0.88385,1.03926,9.36017e-05,9.36017e-05,9.36017e-05
76,21343.1,0.34185,0.22997,1.11478,0.94693,0.96571,0.97592,0.8805,0.57971,0.78325,1.04397,7.98531e-05,7.98531e-05,7.98531e-05
77,21618.5,0.34789,0.22424,1.12629,0.94053,0.97143,0.97486,0.88516,0.57762,0.8185,1.04888,6.61045e-05,6.61045e-05,6.61045e-05
78,21891.8,0.34653,0.21775,1.10915,0.95166,0.96571,0.97017,0.88633,0.57041,1.04423,1.04111,5.23559e-05,5.23559e-05,5.23559e-05
79,22164.3,0.33346,0.21772,1.09665,0.95061,0.96571,0.96906,0.88564,0.58034,0.99843,1.05456,3.86073e-05,3.86073e-05,3.86073e-05
80,22439.1,0.33479,0.21888,1.10498,0.94791,0.96551,0.9717,0.89028,0.58472,0.94152,1.06095,2.48586e-05,2.48586e-05,2.48586e-05
