epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,3492.41,0.83599,0.72763,1.34811,0.86927,0.87676,0.9304,0.73676,0.8336,0.63829,1.51521,0.00717143,0.00717143,0.00717143
22,4307.93,0.84543,0.72736,1.35594,0.92161,0.94788,0.97718,0.74197,0.91652,0.50204,1.56231,0.00703,0.00703,0.00703
23,5106.62,0.81015,0.69972,1.32829,0.95241,0.9214,0.97919,0.74142,0.91932,0.52687,1.58535,0.00688857,0.00688857,0.00688857
24,5904.24,0.80962,0.69281,1.33056,0.95279,0.94221,0.98291,0.7937,0.79394,0.46536,1.46144,0.00674714,0.00674714,0.00674714
25,6701.69,0.8102,0.67733,1.32984,0.94563,0.93194,0.97899,0.77053,0.8532,0.49433,1.54444,0.00660571,0.00660571,0.00660571
26,7500.48,0.78912,0.67496,1.32138,0.92652,0.95843,0.97158,0.79276,0.77028,0.48354,1.43221,0.00646429,0.00646429,0.00646429
27,8298.56,0.78908,0.67655,1.31498,0.97946,0.96669,0.98862,0.78955,0.83089,0.43673,1.48942,0.00632286,0.00632286,0.00632286
28,9097.88,0.79086,0.67158,1.31608,0.95756,0.95003,0.98286,0.79825,0.77451,0.43355,1.42452,0.00618143,0.00618143,0.00618143
29,9897.25,0.7888,0.67362,1.30948,0.91942,0.93352,0.98193,0.79943,0.7516,0.48543,1.4109,0.00604,0.00604,0.00604
30,10695.7,0.77661,0.64845,1.3023,0.94502,0.92329,0.9824,0.7755,0.80876,0.4982,1.43486,0.00589857,0.00589857,0.00589857
31,11494.8,0.76137,0.63636,1.29118,0.96109,0.97198,0.98611,0.79144,0.78485,0.42048,1.42075,0.00575714,0.00575714,0.00575714
32,12295,0.74874,0.63911,1.29193,0.97429,0.96851,0.98426,0.78786,0.75872,0.42808,1.4066,0.00561571,0.00561571,0.00561571
33,13095.5,0.74556,0.62119,1.281,0.95099,0.92929,0.97426,0.78768,0.78335,0.44046,1.41314,0.00547429,0.00547429,0.00547429
34,13896.1,0.74941,0.61964,1.28378,0.97484,0.94425,0.98678,0.78991,0.80661,0.40977,1.44936,0.00533286,0.00533286,0.00533286
35,14697,0.75189,0.60664,1.29055,0.98027,0.92103,0.98257,0.78878,0.78273,0.428,1.42803,0.00519143,0.00519143,0.00519143
36,15496.6,0.75446,0.61531,1.28607,0.97163,0.97431,0.98773,0.80456,0.76083,0.38904,1.38919,0.00505,0.00505,0.00505
37,16297,0.74874,0.604,1.28449,0.97489,0.97468,0.98883,0.8081,0.72997,0.40835,1.37224,0.00490857,0.00490857,0.00490857
38,17096.8,0.75172,0.60967,1.28195,0.95319,0.97323,0.98815,0.80893,0.74501,0.38983,1.36789,0.00476714,0.00476714,0.00476714
39,17896.8,0.7365,0.58895,1.27206,0.96417,0.96853,0.98642,0.81914,0.73036,0.3973,1.36621,0.00462571,0.00462571,0.00462571
40,18697.1,0.74189,0.59097,1.27627,0.96074,0.94867,0.97981,0.814,0.71912,0.40901,1.36319,0.00448429,0.00448429,0.00448429
41,19497.7,0.73153,0.58759,1.27157,0.97076,0.9687,0.98751,0.80405,0.75738,0.38834,1.39036,0.00434286,0.00434286,0.00434286
42,20297.3,0.72255,0.56959,1.26551,0.96575,0.96626,0.98358,0.81479,0.72996,0.39635,1.36703,0.00420143,0.00420143,0.00420143
43,21126.9,0.72822,0.57168,1.26567,0.96599,0.9698,0.98548,0.82157,0.71593,0.38429,1.34925,0.00406,0.00406,0.00406
44,22009.1,0.71632,0.57203,1.25552,0.96996,0.97933,0.98797,0.82959,0.7081,0.37058,1.35071,0.00391857,0.00391857,0.00391857
45,22883,0.71507,0.56104,1.25792,0.97953,0.98466,0.98932,0.82665,0.70457,0.35338,1.33804,0.00377714,0.00377714,0.00377714
46,23694.1,0.71032,0.55361,1.25674,0.97762,0.96959,0.98846,0.82662,0.70928,0.37274,1.34372,0.00363571,0.00363571,0.00363571
47,24504.5,0.69496,0.5488,1.24227,0.9461,0.97296,0.98365,0.82309,0.68267,0.38551,1.31812,0.00349429,0.00349429,0.00349429
48,25313.8,0.70974,0.5513,1.2507,0.97104,0.98089,0.98717,0.82105,0.69662,0.36682,1.33429,0.00335286,0.00335286,0.00335286
49,26121.7,0.69671,0.54035,1.24245,0.96377,0.9767,0.98845,0.82305,0.69409,0.35966,1.32977,0.00321143,0.00321143,0.00321143
50,26928.9,0.69188,0.53689,1.24605,0.97708,0.98198,0.9883,0.82975,0.68164,0.35357,1.31313,0.00307,0.00307,0.00307
51,27731,0.68863,0.5309,1.23769,0.9837,0.97235,0.98705,0.83384,0.69635,0.35543,1.33567,0.00292857,0.00292857,0.00292857
52,28535.9,0.68363,0.52481,1.24042,0.97021,0.97292,0.98596,0.81777,0.73177,0.36035,1.34036,0.00278714,0.00278714,0.00278714
53,29338.9,0.67425,0.51496,1.22825,0.98611,0.97681,0.98855,0.827,0.68182,0.34114,1.31302,0.00264571,0.00264571,0.00264571
54,30142.4,0.67631,0.51678,1.22697,0.97698,0.98179,0.9903,0.84191,0.68808,0.34685,1.31793,0.00250429,0.00250429,0.00250429
55,30947.3,0.67784,0.51456,1.23032,0.98693,0.96522,0.98876,0.83967,0.66257,0.35205,1.29347,0.00236286,0.00236286,0.00236286
56,31749,0.66669,0.50511,1.22036,0.97491,0.97705,0.98981,0.83453,0.68093,0.35078,1.30389,0.00222143,0.00222143,0.00222143
57,32551.1,0.67042,0.50087,1.2277,0.97708,0.97755,0.98974,0.84464,0.66981,0.32884,1.29304,0.00208,0.00208,0.00208
58,33353.6,0.66078,0.50263,1.22282,0.97407,0.9774,0.98919,0.83767,0.6758,0.33946,1.29669,0.00193857,0.00193857,0.00193857
59,34165.4,0.66805,0.49747,1.22454,0.97906,0.9798,0.98525,0.83148,0.68283,0.33304,1.29974,0.00179714,0.00179714,0.00179714
60,35111.8,0.65481,0.49201,1.21606,0.97784,0.97941,0.98913,0.84387,0.66662,0.33868,1.28743,0.00165571,0.00165571,0.00165571
61,36046.7,0.55168,0.33303,1.28061,0.97469,0.97934,0.98621,0.83868,0.67329,0.34095,1.29388,0.00151429,0.00151429,0.00151429
62,36983.4,0.52982,0.30365,1.2484,0.98621,0.97822,0.9898,0.84335,0.65173,0.32815,1.27459,0.00137286,0.00137286,0.00137286
63,37949.9,0.52736,0.29373,1.2502,0.98079,0.97591,0.98901,0.8471,0.65532,0.32413,1.2712,0.00123143,0.00123143,0.00123143
64,39079.5,0.52262,0.29064,1.24461,0.9846,0.97204,0.98861,0.84913,0.65177,0.32901,1.26725,0.00109,0.00109,0.00109
65,40244.9,0.51296,0.27939,1.23004,0.98369,0.98051,0.98875,0.84676,0.65212,0.33144,1.26097,0.000948571,0.000948571,0.000948571
66,41425.4,0.49923,0.26808,1.22209,0.983,0.97643,0.99007,0.85369,0.65359,0.32048,1.26023,0.000807143,0.000807143,0.000807143
67,42581.5,0.50018,0.2735,1.22051,0.97493,0.96419,0.98807,0.8589,0.64235,0.33263,1.25215,0.000665714,0.000665714,0.000665714
68,43735.8,0.49622,0.2661,1.20885,0.97237,0.96712,0.98827,0.85658,0.63899,0.32637,1.25323,0.000524286,0.000524286,0.000524286
69,44889.4,0.48919,0.25952,1.21424,0.97497,0.9698,0.98849,0.8578,0.63308,0.33254,1.24872,0.000382857,0.000382857,0.000382857
70,46040.3,0.4831,0.25431,1.2022,0.97633,0.96958,0.98791,0.86146,0.63365,0.32659,1.24382,0.000241429,0.000241429,0.000241429
