epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,15206.5,0.85039,0.78023,1.3591,0.97772,0.92362,0.98299,0.77759,0.83811,0.48704,1.5049,0.0077725,0.0077725,0.0077725
20,16003.2,0.84471,0.75755,1.35412,0.32034,0.45997,0.42185,0.22182,2.21956,2.40566,3.36006,0.00764875,0.00764875,0.00764875
21,16798.8,0.85136,0.76085,1.35682,0.72379,0.76555,0.87964,0.55738,1.25413,1.19794,1.92783,0.007525,0.007525,0.007525
22,17594.2,0.81998,0.72093,1.33513,0.96587,0.92607,0.98454,0.79113,0.80161,0.473,1.45674,0.00740125,0.00740125,0.00740125
23,18390,0.83451,0.73386,1.33905,0.95356,0.93287,0.97923,0.74624,0.9209,0.54495,1.58545,0.0072775,0.0072775,0.0072775
24,19188,0.82057,0.7182,1.33763,0.95507,0.95441,0.98455,0.76312,0.84385,0.48563,1.47483,0.00715375,0.00715375,0.00715375
25,19988.9,0.82337,0.7109,1.33612,0.94369,0.93591,0.9831,0.76274,0.87082,0.50748,1.57023,0.00703,0.00703,0.00703
26,20784,0.81067,0.69226,1.32897,0.9248,0.95269,0.97936,0.77931,0.81888,0.47939,1.44888,0.00690625,0.00690625,0.00690625
27,21578.7,0.80775,0.69953,1.31667,0.90955,0.91646,0.9716,0.7415,0.88059,0.56061,1.516,0.0067825,0.0067825,0.0067825
28,22372.1,0.78995,0.67355,1.31256,0.93547,0.96318,0.98515,0.78326,0.8171,0.46217,1.45648,0.00665875,0.00665875,0.00665875
29,23166,0.79202,0.67505,1.31751,0.98712,0.93184,0.98525,0.80205,0.77069,0.43494,1.40986,0.006535,0.006535,0.006535
30,23959,0.77421,0.66171,1.29811,0.97479,0.97919,0.98873,0.79417,0.78054,0.41858,1.43395,0.00641125,0.00641125,0.00641125
31,24752.2,0.78965,0.66172,1.30974,0.97405,0.94976,0.9866,0.80211,0.76789,0.45876,1.40489,0.0062875,0.0062875,0.0062875
32,25588.5,0.77487,0.64631,1.29558,0.47965,0.46009,0.4092,0.22087,1.5905,3.00418,2.36593,0.00616375,0.00616375,0.00616375
33,26427.8,0.76958,0.63345,1.29782,0.97881,0.94164,0.9871,0.80619,0.78044,0.41788,1.39712,0.00604,0.00604,0.00604
34,27268.3,0.76441,0.64365,1.29274,0.93068,0.96861,0.98488,0.8018,0.73829,0.43738,1.3935,0.00591625,0.00591625,0.00591625
35,835.081,0.76652,0.63433,1.30287,0.98154,0.94126,0.98735,0.80216,0.77854,0.4221,1.40998,0.0057925,0.0057925,0.0057925
36,1650.19,0.75763,0.6182,1.29633,0.92868,0.95764,0.97859,0.77404,0.79623,0.49114,1.42643,0.00566875,0.00566875,0.00566875
37,2479.32,0.75894,0.61094,1.29643,0.95124,0.98297,0.98919,0.80776,0.75629,0.40229,1.3826,0.005545,0.005545,0.005545
38,3331.16,0.75628,0.61311,1.28329,0.9605,0.93036,0.9861,0.80602,0.77426,0.43253,1.39851,0.00542125,0.00542125,0.00542125
39,4137.51,0.76498,0.61134,1.29764,0.95427,0.93776,0.98588,0.81393,0.73015,0.41155,1.36376,0.0052975,0.0052975,0.0052975
40,4934.25,0.7304,0.5891,1.27172,0.97688,0.95837,0.98828,0.81802,0.73446,0.392,1.36699,0.00517375,0.00517375,0.00517375
41,5728.92,0.7209,0.5781,1.26693,0.96505,0.95939,0.98569,0.79265,0.79056,0.41084,1.41047,0.00505,0.00505,0.00505
42,6523.43,0.7404,0.58684,1.27785,0.96305,0.96476,0.9859,0.80164,0.76747,0.40779,1.4126,0.00492625,0.00492625,0.00492625
43,7317.72,0.71862,0.56944,1.26115,0.97648,0.96881,0.98979,0.81518,0.74535,0.37873,1.38577,0.0048025,0.0048025,0.0048025
44,8113.89,0.72058,0.5767,1.26128,0.96128,0.97167,0.9876,0.81387,0.73602,0.38591,1.3667,0.00467875,0.00467875,0.00467875
45,8909.51,0.7315,0.57445,1.2692,0.98052,0.976,0.99061,0.82478,0.72117,0.36052,1.36451,0.004555,0.004555,0.004555
46,9704.12,0.72708,0.56943,1.26336,0.96821,0.96195,0.98752,0.8169,0.71713,0.38515,1.35756,0.00443125,0.00443125,0.00443125
47,10497.8,0.71712,0.56179,1.25835,0.96077,0.96014,0.98565,0.82136,0.71456,0.38507,1.34196,0.0043075,0.0043075,0.0043075
48,11293.5,0.70549,0.56081,1.25013,0.97578,0.96626,0.98988,0.8219,0.71799,0.35492,1.3411,0.00418375,0.00418375,0.00418375
49,12090,0.69829,0.5559,1.24938,0.96993,0.96051,0.98651,0.82507,0.7006,0.38389,1.32187,0.00406,0.00406,0.00406
50,12884.1,0.6935,0.54938,1.26169,0.96483,0.9799,0.98876,0.82517,0.71007,0.35582,1.325,0.00393625,0.00393625,0.00393625
51,13678.6,0.69876,0.53654,1.24773,0.9599,0.97972,0.98793,0.82628,0.69813,0.3532,1.32089,0.0038125,0.0038125,0.0038125
52,14473,0.69604,0.53387,1.25212,0.96507,0.98577,0.99008,0.83602,0.70508,0.34418,1.31732,0.00368875,0.00368875,0.00368875
53,15268.1,0.69376,0.53173,1.23957,0.95973,0.96847,0.98754,0.83618,0.6859,0.35537,1.29573,0.003565,0.003565,0.003565
54,16061.7,0.69156,0.52552,1.23953,0.96605,0.98479,0.99009,0.82495,0.71653,0.36999,1.32676,0.00344125,0.00344125,0.00344125
55,16854.7,0.69766,0.52881,1.24329,0.98201,0.96733,0.99019,0.83431,0.69314,0.34612,1.3045,0.0033175,0.0033175,0.0033175
56,17648.6,0.6829,0.52039,1.23258,0.97014,0.96242,0.9879,0.82902,0.69122,0.3641,1.29957,0.00319375,0.00319375,0.00319375
57,18443.1,0.6904,0.51939,1.24007,0.97604,0.97005,0.98793,0.8337,0.68017,0.3654,1.30564,0.00307,0.00307,0.00307
58,19238.7,0.67595,0.52115,1.23211,0.98157,0.96631,0.98886,0.83851,0.69489,0.35369,1.30107,0.00294625,0.00294625,0.00294625
59,20032.5,0.6695,0.51615,1.22823,0.97094,0.97393,0.98803,0.8357,0.66128,0.35197,1.28257,0.0028225,0.0028225,0.0028225
60,20827,0.67192,0.50474,1.22641,0.98167,0.95936,0.9878,0.83594,0.66167,0.35202,1.28059,0.00269875,0.00269875,0.00269875
61,21621.9,0.66484,0.50747,1.22177,0.97249,0.98667,0.99107,0.84655,0.66982,0.32921,1.27894,0.002575,0.002575,0.002575
62,22415.9,0.66947,0.49751,1.22536,0.96831,0.97173,0.99045,0.83962,0.68458,0.3365,1.2936,0.00245125,0.00245125,0.00245125
63,23211.3,0.65568,0.49272,1.21819,0.96175,0.97543,0.989,0.83634,0.68145,0.33788,1.28379,0.0023275,0.0023275,0.0023275
64,24005.8,0.64964,0.48825,1.20936,0.96577,0.97793,0.98729,0.83821,0.67069,0.34021,1.28079,0.00220375,0.00220375,0.00220375
65,24800.7,0.65928,0.49422,1.21737,0.95709,0.96446,0.98679,0.83704,0.65745,0.35213,1.27333,0.00208,0.00208,0.00208
66,25597.2,0.65203,0.48522,1.20978,0.98248,0.97169,0.99052,0.84423,0.66283,0.3338,1.27568,0.00195625,0.00195625,0.00195625
67,26392.9,0.64628,0.48079,1.21265,0.95601,0.98127,0.98932,0.84493,0.65972,0.32779,1.27139,0.0018325,0.0018325,0.0018325
68,27188,0.64394,0.47717,1.20812,0.98146,0.97615,0.99009,0.84834,0.65646,0.32823,1.26938,0.00170875,0.00170875,0.00170875
69,27982.8,0.64151,0.47524,1.20953,0.97623,0.97687,0.98901,0.84169,0.67392,0.33246,1.27889,0.001585,0.001585,0.001585
70,28778.7,0.64052,0.47187,1.20285,0.98236,0.97433,0.98923,0.84544,0.6596,0.32796,1.27,0.00146125,0.00146125,0.00146125
71,29565.2,0.53712,0.31818,1.25755,0.98026,0.97615,0.99063,0.84968,0.6499,0.31929,1.25855,0.0013375,0.0013375,0.0013375
72,30356,0.52328,0.28864,1.24748,0.97783,0.97456,0.98929,0.84724,0.65715,0.31994,1.2635,0.00121375,0.00121375,0.00121375
73,31142.6,0.51499,0.28174,1.31196,0.96054,0.97806,0.98902,0.8552,0.63362,0.30891,1.2429,0.00109,0.00109,0.00109
74,31929.7,0.50293,0.27101,1.22558,0.98319,0.96927,0.99055,0.85703,0.63651,0.3169,1.24825,0.00096625,0.00096625,0.00096625
75,32716.2,0.50295,0.26878,1.2252,0.97633,0.97564,0.99058,0.85507,0.63335,0.31145,1.2446,0.0008425,0.0008425,0.0008425
76,33504.9,0.4974,0.26452,1.21983,0.97629,0.97564,0.99009,0.85893,0.63132,0.31389,1.2417,0.00071875,0.00071875,0.00071875
77,34291.3,0.49431,0.26169,1.21179,0.97007,0.97554,0.98764,0.84626,0.63876,0.30465,1.24288,0.000595,0.000595,0.000595
78,35077.9,0.48669,0.2536,1.20304,0.97246,0.97781,0.98981,0.85353,0.63591,0.30701,1.24517,0.00047125,0.00047125,0.00047125
79,35864.7,0.48501,0.25849,1.20698,0.97235,0.98051,0.98972,0.85508,0.62215,0.30862,1.23434,0.0003475,0.0003475,0.0003475
80,36651.3,0.48351,0.24982,1.20387,0.97067,0.98051,0.98975,0.85457,0.62709,0.30607,1.23604,0.00022375,0.00022375,0.00022375
